episode_count,total_steps,mean_reward,median_reward,min_reward,max_reward,std_reward,mean_episode_length,timesteps,train/approx_kl,train/clip_fraction,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/learning_rate,eval_mean_reward,eval_std_reward
3,92288,32449.180150732467,41252.31740914515,12201.379977149283,43893.84306590297,14357.912414434162,30024.0,92288,0.000571368436794728,0.0,-6.4061119556427,0.3529972445219755,-0.0011844534375079264,-0.05293470248579979,-0.2017148733139038,9.374410314646429e-05,,
3,95584,32449.180150732467,41252.31740914515,12201.379977149283,43893.84306590297,14357.912414434162,30024.0,95584,0.00042941616266034544,0.0,-6.401244735717773,3.982222652435303,-6.225789216243171e-05,1.0105282068252563,0.5267691612243652,9.374410314646429e-05,,
3,98880,32449.180150732467,41252.31740914515,12201.379977149283,43893.84306590297,14357.912414434162,30024.0,98880,8.499674731865525e-05,0.0,-6.401679134368896,3.006913757324219,-0.0004158741041635494,0.5330221652984619,0.48326605558395386,9.374410314646429e-05,,
3,102176,32449.180150732467,41252.31740914515,12201.379977149283,43893.84306590297,14357.912414434162,30024.0,102176,3.0381803298951127e-05,0.0,-6.4282468318939205,3.050446963310242,-0.0002817647531610845,0.5936905145645142,0.029883205890655518,9.374410314646429e-05,,
3,105472,32449.180150732467,41252.31740914515,12201.379977149283,43893.84306590297,14357.912414434162,30024.0,105472,2.9893990358687006e-05,0.0,-6.435335683822632,6.5255969047546385,-0.00025641736436909923,1.5703654289245605,-0.1875084638595581,9.374410314646429e-05,103837.3593514,1801.4223772309713
4,108768,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,108768,2.6686786441132426e-05,0.0,-6.425952482223511,7.755715417861938,-0.00029795268738439515,1.922102689743042,0.7703187465667725,9.374410314646429e-05,,
4,112064,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,112064,1.7673988622846082e-05,0.0,-6.420820474624634,4.7809765338897705,-0.00022550410765305174,1.1328444480895996,0.5684642791748047,9.374410314646429e-05,,
4,115360,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,115360,4.135528070037253e-05,0.0,-6.397702312469482,1.0973439037799835,-0.0004947406645271713,0.16677212715148926,-0.8064172267913818,9.374410314646429e-05,,
4,118656,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,118656,0.00020001523080281913,0.0,-6.403263664245605,0.5674888372421265,-0.0009552517835686558,0.033058539032936096,0.20371884107589722,9.374410314646429e-05,,
4,121952,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,121952,0.0015165280783548951,0.0,-6.419158792495727,0.19145821034908295,-0.0027191601234466843,-0.031471844762563705,0.5857585072517395,9.374410314646429e-05,,
4,125248,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,125248,0.004346166271716356,0.0,-6.402999019622802,0.06759934686124325,-0.0030197410588264973,-0.06264124810695648,-0.11363804340362549,9.374410314646429e-05,,
4,128544,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,128544,0.0018596553709357977,0.0,-6.408270406723022,0.19114894196391105,-0.0022932178433814343,-0.037429966032505035,-0.5136163234710693,9.374410314646429e-05,,
4,131840,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,131840,0.0038896058686077595,0.0,-6.414904546737671,0.04022079147398472,-0.003366766764937257,-0.06633524596691132,0.42721760272979736,9.374410314646429e-05,,
4,135136,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,135136,0.005632105283439159,0.0,-6.395843887329102,0.03670992013067007,-0.003817560524143815,-0.06685948371887207,-1.073988914489746,9.374410314646429e-05,,
4,138432,28836.61828255075,29625.625043575372,12201.379977149283,43893.84306590297,13919.915460581782,26368.25,138432,0.0028059391770511866,0.0,-6.380489301681519,0.11620285883545875,-0.0011111686589259761,-0.04776084050536156,-0.43428516387939453,9.374410314646429e-05,,
5,141728,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,141728,0.0003805732703767717,0.0,-6.38052773475647,1.6735809683799743,-0.00026623408285182394,0.30773526430130005,0.8290857672691345,9.374410314646429e-05,,
5,145024,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,145024,3.822576400125399e-05,0.0,-6.361893081665039,2.6554330348968507,-0.00016797011470472966,0.5098658204078674,0.8694636225700378,9.374410314646429e-05,,
5,148320,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,148320,5.474885620060377e-05,0.0,-6.335917854309082,0.9741242527961731,-0.00037571445503203904,0.132379412651062,0.028659522533416748,9.374410314646429e-05,,
5,151616,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,151616,0.0004613452183548361,0.0,-6.3372138977050785,0.1851382080465555,-0.0010992646965434006,-0.06618467718362808,-0.541663408279419,9.374410314646429e-05,,
5,154912,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,154912,0.003573210211470723,0.0,-6.329266595840454,0.05843395795673132,-0.002377714118377128,-0.0647953525185585,-0.5794943571090698,9.374410314646429e-05,,
5,158208,31086.048921962793,40083.771479610965,12201.379977149283,43893.84306590297,13238.239684712527,28101.4,158208,0.004883849062025547,0.0,-6.288950729370117,0.009650680143386126,-0.0021876726841759896,-0.06830821931362152,-2.1695239543914795,9.374410314646429e-05,98360.2279458,9053.845507255373
6,161504,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,161504,0.0022263620048761368,0.0,-6.30084810256958,0.09681289345026016,-0.0006571639325169798,-0.052447523921728134,-4.050151348114014,9.374410314646429e-05,,
6,164800,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,164800,0.00041814823634922504,0.0,-6.278579425811768,1.3739838600158691,-0.0003058840603451074,0.24776765704154968,0.41282278299331665,9.374410314646429e-05,,
6,168096,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,168096,0.0045440057292580605,0.0,-6.241654109954834,0.018776293750852345,-0.003418268364271171,-0.06737012416124344,0.2880784869194031,9.374410314646429e-05,,
6,171392,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,171392,0.0026548507157713175,0.0,-6.265678215026855,0.1345348596572876,-0.0014052692786632015,-0.04242900758981705,-2.052957773208618,9.374410314646429e-05,,
6,174688,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,174688,0.0007589084561914206,0.0,-6.298546934127808,0.049113986827433107,-0.0007947697148505739,-0.06487008184194565,-0.2634878158569336,9.374410314646429e-05,,
6,177984,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,177984,0.002752974396571517,0.0,-6.340558576583862,0.04878140911459923,-0.002537590254169375,-0.057178135961294174,0.4025881886482239,9.374410314646429e-05,,
6,181280,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,181280,0.0009692910825833678,0.0,-6.381363105773926,1.138338279724121,-0.0010722265910956708,0.24680376052856445,0.8411596417427063,9.374410314646429e-05,,
6,184576,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,184576,0.0004174850764684379,0.0,-6.151837158203125,11.766337776184082,0.00017608873169194794,3.246626853942871,-0.0788034200668335,9.374410314646429e-05,,
6,187872,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,187872,4.475748210097663e-05,0.0,-6.154773378372193,11.368538761138916,6.750421375656401e-05,3.0326132774353027,-0.012374520301818848,9.374410314646429e-05,,
6,191168,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,191168,9.453557140659541e-06,0.0,-6.157325267791748,10.063334751129151,-8.401870143757151e-05,2.563385486602783,0.06340378522872925,9.374410314646429e-05,,
6,194464,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,194464,1.4873655345581938e-05,0.0,-6.155587100982666,7.457891178131104,-9.045525608311066e-05,1.7131634950637817,0.1369829773902893,9.374410314646429e-05,,
6,197760,29283.871201449267,30178.377039246297,12201.379977149283,43893.84306590297,12738.984037453356,26368.166666666668,197760,2.630026028782595e-05,0.0,-6.145345449447632,5.913466739654541,-0.0001990645728255913,1.1990375518798828,-0.0280606746673584,9.374410314646429e-05,,
7,201056,31112.840893695804,40083.771479610965,12201.379977149283,43893.84306590297,12616.235297173449,28524.428571428572,201056,2.858151310647372e-05,0.0,-6.150991296768188,4.097991490364075,-0.00017111830819089847,0.6438412666320801,0.03890836238861084,9.374410314646429e-05,,
7,204352,31112.840893695804,40083.771479610965,12201.379977149283,43893.84306590297,12616.235297173449,28524.428571428572,204352,3.354168075020425e-05,0.0,-6.195691728591919,2.692720913887024,-0.00016129623020617602,0.5466158986091614,0.8331941366195679,9.374410314646429e-05,,
7,207648,31112.840893695804,40083.771479610965,12201.379977149283,43893.84306590297,12616.235297173449,28524.428571428572,207648,2.1922953237663023e-05,0.0,-6.2025126934051515,1.4409803867340087,-5.064897374040811e-05,0.29129743576049805,-0.24794769287109375,9.374410314646429e-05,,
7,210944,31112.840893695804,40083.771479610965,12201.379977149283,43893.84306590297,12616.235297173449,28524.428571428572,210944,4.9815505917649716e-05,0.0,-6.223392724990845,0.6006415158510208,-0.00030458425374320087,0.01254183053970337,-0.6290043592453003,9.374410314646429e-05,98595.6552756,6972.653401944048
8,214240,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,214240,0.0002309104020241648,0.0,-6.215610599517822,0.24828824028372765,-0.00052546271703231,-0.04789338633418083,-0.3206826448440552,9.374410314646429e-05,,
8,217536,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,217536,9.610682900529355e-05,0.0,-6.296986484527588,14.355075550079345,-3.824788154815906e-05,4.146486759185791,0.4938448667526245,9.374410314646429e-05,,
8,220832,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,220832,3.013107016158756e-05,0.0,-6.221612024307251,9.884172725677491,-0.0001272599607318625,2.5447425842285156,0.043480634689331055,9.374410314646429e-05,,
8,224128,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,224128,1.0545953045948409e-05,0.0,-6.253897714614868,9.429113578796386,-0.00011316352663186535,2.282019853591919,0.393401563167572,9.374410314646429e-05,,
8,227424,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,227424,7.383471256616758e-06,0.0,-6.310772180557251,8.749676370620728,-9.278241328303238e-05,1.9735829830169678,-0.4304642677307129,9.374410314646429e-05,,
8,230720,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,230720,1.7931666661752388e-05,0.0,-6.312295055389404,5.712420701980591,-0.00027217530645771146,1.1547151803970337,0.7817197442054749,9.374410314646429e-05,,
8,234016,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,234016,1.0688924703572411e-05,0.0,-6.341242170333862,5.473951244354248,-0.00011760776186946487,1.0820118188858032,0.5627180337905884,9.374410314646429e-05,,
8,237312,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,237312,1.4272906810219865e-05,0.0,-6.2690506935119625,2.188483387231827,-5.843595245380584e-05,0.11778014153242111,-0.10526752471923828,9.374410314646429e-05,,
8,240608,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,240608,0.00028854719130322337,0.0,-6.2251111507415775,0.5157018093392253,-0.0008110221747671176,-0.06254792213439941,0.338142991065979,9.374410314646429e-05,,
8,243904,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,243904,0.002649386180564761,0.0,-6.206441974639892,0.21517144599929452,-0.0022307276129538423,-0.062888503074646,0.7414542436599731,9.374410314646429e-05,,
8,247200,28908.878964362804,30178.377039246297,12201.379977149283,43893.84306590297,13163.409749798268,26368.125,247200,0.005094919353723526,0.0,-6.242556810379028,0.07719791932031513,-0.004129458581395795,-0.0669463723897934,-0.20956408977508545,9.374410314646429e-05,,
9,250496,30147.246612084837,40054.187793861114,12201.379977149283,43893.84306590297,12895.385776639661,27466.777777777777,250496,0.004216399509459734,0.0,-6.304858064651489,0.18941657692193986,-0.0016049115534576331,-0.04077640920877457,-0.4162062406539917,9.374410314646429e-05,,
9,253792,30147.246612084837,40054.187793861114,12201.379977149283,43893.84306590297,12895.385776639661,27466.777777777777,253792,0.00023151375353336334,0.0,-6.326982069015503,2.6423694849014283,-0.0001351543343897532,0.5705609321594238,0.6620112657546997,9.374410314646429e-05,,
9,257088,30147.246612084837,40054.187793861114,12201.379977149283,43893.84306590297,12895.385776639661,27466.777777777777,257088,4.310895019443706e-05,0.0,-6.280769157409668,1.5242904067039489,-8.320909898884565e-06,0.15173283219337463,-0.5292131900787354,9.374410314646429e-05,,
9,260384,30147.246612084837,40054.187793861114,12201.379977149283,43893.84306590297,12895.385776639661,27466.777777777777,260384,3.244217805331573e-05,0.0,-6.29130916595459,0.8372381418943405,-0.00021745606975116517,0.034258678555488586,0.8958334922790527,9.374410314646429e-05,,
9,263680,30147.246612084837,40054.187793861114,12201.379977149283,43893.84306590297,12895.385776639661,27466.777777777777,263680,0.000206158627406694,0.0,-6.305901432037354,0.3794074349105358,-0.0008974117858912223,-0.039344146847724915,0.3522651195526123,9.374410314646429e-05,103765.08174079999,7015.742966120381
10,266976,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,266976,0.000982689089141786,0.0,-6.302969980239868,0.21645532436668874,-0.0021214150349237572,-0.056811779737472534,0.357332706451416,9.374410314646429e-05,,
10,270272,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,270272,0.00045420616515912116,0.0,-6.307542514801026,1.2360074877738954,-0.0005060040588644287,0.23433685302734375,-0.34904909133911133,9.374410314646429e-05,,
10,273568,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,273568,0.0007160677923820913,0.0,-6.2695118427276615,0.08216216750442981,-0.0009666425589777816,-0.054424628615379333,-0.10315966606140137,9.374410314646429e-05,,
10,276864,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,276864,0.00030181987676769495,0.0,-6.362804269790649,1.4863774061203003,-6.595451992428281e-05,0.25237953662872314,0.807665228843689,9.374410314646429e-05,,
10,280160,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,280160,9.102885815082118e-05,0.0,-6.356167984008789,0.8141387194395066,-0.0002898181677789324,-0.012334998697042465,0.6198984980583191,9.374410314646429e-05,,
10,283456,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,283456,0.00023353405413217843,0.0,-6.359213924407959,0.5252788543701172,-0.0006530350671860141,-0.011247120797634125,0.27287769317626953,9.374410314646429e-05,,
10,286752,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,286752,0.00035302044125273824,0.0,-6.371175718307495,0.78508280813694,-0.0004593165164056501,0.03257086127996445,0.21682822704315186,9.374410314646429e-05,,
10,290048,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,290048,8.448227890767157e-05,0.0,-6.391461563110352,0.8366965800523758,-0.0003812737709324665,0.0025272518396377563,0.5168490409851074,9.374410314646429e-05,,
10,293344,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,293344,8.224121120292693e-05,0.0,-6.4058443069458,0.399912565946579,-0.00036091019922537273,-0.018571246415376663,-14.206995010375977,9.374410314646429e-05,,
10,296640,28993.892162998945,30163.585196371372,12201.379977149283,43893.84306590297,12713.532760903257,26368.1,296640,0.0008183083846233785,0.0,-6.357052373886108,0.10939705073833465,-0.0020206424226397956,-0.0429365448653698,-2.0259058475494385,9.374410314646429e-05,,
11,299936,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,299936,0.0017786576645448804,0.0,-6.319067907333374,0.09899718686938286,-0.003089973320099482,-0.04905525594949722,-0.5680919885635376,9.374410314646429e-05,,
11,303232,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,303232,0.000646390370093286,0.0,-6.400977849960327,0.08670147955417633,-0.0008618420459419518,-0.04717525839805603,0.877397358417511,9.374410314646429e-05,,
11,306528,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,306528,0.00015735426859464496,0.0,-6.323960781097412,6.9721098899841305,0.00040034342012376103,1.5757668018341064,0.5637223124504089,9.374410314646429e-05,,
11,309824,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,309824,1.642319512029644e-05,0.0,-6.348212194442749,2.2350948214530946,-8.593798398228713e-05,0.2819612920284271,0.7200353741645813,9.374410314646429e-05,,
11,313120,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,313120,0.0001353857951471582,0.0,-6.322502756118775,0.3462162151932716,-0.00043221012337610885,-0.023485183715820312,0.7109529376029968,9.374410314646429e-05,,
11,316416,30667.698277632022,40054.187793861114,12201.379977149283,47405.759423962816,13227.10066718307,27259.454545454544,316416,0.0008337927865795791,0.0,-6.347596216201782,0.3002295583486557,-0.0008883943873794209,0.0027171149849891663,-0.5720577239990234,9.374410314646429e-05,110480.7520148,12649.388908014136
12,319712,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,319712,0.0005772291915491223,0.0,-6.354623603820801,0.258329413831234,-0.0009700676476921188,-0.004679650068283081,-0.07771098613739014,9.374410314646429e-05,,
12,323008,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,323008,0.00013225719158072025,0.0,-6.294359445571899,1.1655126631259918,-0.0003587467457691673,0.17112699151039124,0.6922768354415894,9.374410314646429e-05,,
12,326304,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,326304,0.00011906373401870951,0.0,-6.2518665313720705,0.30823624804615973,-0.0006556060060901814,-0.03405872359871864,0.284792423248291,9.374410314646429e-05,,
12,329600,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,329600,0.000447278463980183,0.0,-6.232610130310059,0.21344003230333328,-0.0010044538662718594,-0.030263282358646393,0.2834393382072449,9.374410314646429e-05,,
12,332896,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,332896,0.0004576870705932379,0.0,-6.305724477767944,0.3070510298013687,-0.0010716510492430943,0.011088117957115173,-1.61350679397583,9.374410314646429e-05,,
12,336192,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,336192,0.000696853909175843,0.0,-6.335924673080444,0.12418684288859368,-0.001559852423766306,-0.04129250347614288,0.046303749084472656,9.374410314646429e-05,,
12,339488,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,339488,0.004135886672884226,0.0,-6.381915664672851,0.06562245935201645,-0.0035554659024764844,-0.057086750864982605,-0.45382559299468994,9.374410314646429e-05,,
12,342784,29904.546732756324,30782.033766492365,12201.379977149283,47405.759423962816,12914.44588331428,26368.083333333332,342784,0.0031493310816586018,0.0,-6.395435810089111,0.046111082471907136,-0.0019261469421408607,-0.0654478669166565,0.005992412567138672,9.374410314646429e-05,,
13,346080,30555.95499427907,38372.85413255201,12201.379977149283,47405.759423962816,12611.322307577213,26502.46153846154,346080,0.0013240050757303834,0.0,-6.398479747772217,0.05739123038947582,-0.0018208701747866485,-0.05736987292766571,-1.666196584701538,9.374410314646429e-05,,
13,349376,30555.95499427907,38372.85413255201,12201.379977149283,47405.759423962816,12611.322307577213,26502.46153846154,349376,0.00027260297792963684,0.0,-6.386247348785401,0.39859813153743745,-0.000595092321912638,0.028003618121147156,0.22016888856887817,9.374410314646429e-05,,
13,352672,30555.95499427907,38372.85413255201,12201.379977149283,47405.759423962816,12611.322307577213,26502.46153846154,352672,0.0004617715021595359,0.0,-6.233525800704956,0.08128029368817806,-0.0009552020988547128,-0.05133114010095596,0.129907488822937,9.374410314646429e-05,,
13,355968,30555.95499427907,38372.85413255201,12201.379977149283,47405.759423962816,12611.322307577213,26502.46153846154,355968,0.0015534530393779278,0.0,-6.257776927947998,0.02182715404778719,-0.0016257462122402089,-0.06296081840991974,0.05530893802642822,9.374410314646429e-05,,
